NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,Mol
,,,,,,,0.0,,0.0,,,TOX31521,CCOC(=O)c1ccc(O)c(O)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B6C00>
,,,,,,,0.0,,0.0,,,TOX31522,OC1(c2ccc(Cl)cc2)CCNCC1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B6B90>
,,,,,,,1.0,,0.0,,,TOX31523,Clc1ccccc1N1CCNCC1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B6B20>
,,,,,,,0.0,,0.0,,,TOX31524,O=C(c1ccco1)N1CCNCC1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B6AB0>
,,,,,,,0.0,,0.0,,,TOX31525,CC(=O)c1ccc(O)c(C(N)=O)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B6A40>
,,,,,,,0.0,,0.0,,,TOX31526,CCCC(=O)Nc1ccc(O)c(C(C)=O)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B69D0>
,,,,,,,0.0,,0.0,,,TOX31527,OC1(c2ccccc2)CCNCC1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B6960>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX20719,CC(=O)CC(=O)Nc1ccc(C)cc1C,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B68F0>
0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX20718,COc1cc(Cl)c(OC)cc1N,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B6880>
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20711,CCOC(=O)c1ccccc1C,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B6810>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX20710,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B67A0>
0.0,,,,,,,,0.0,,,1.0,TOX20713,CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B6730>
0.0,1.0,0.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,TOX20712,CC[Sn](Br)(CC)CC,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B66C0>
0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,,1.0,TOX20715,C=CC(=O)OCCOc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B6650>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20714,Cc1cc(C)c(N)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B65E0>
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20716,CCC(C)(C)C1CCC(O)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B6570>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24878,CCCOC(=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B6500>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24879,CCC(CO)(CO)COCC(CC)(CO)CO,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B6490>
0.0,1.0,,,0.0,0.0,,1.0,1.0,0.0,,1.0,TOX24658,N=C1NC(=N)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B6420>
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24870,C=C(C)C(=O)OCCCCOC(=O)C(=C)C,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B63B0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24655,CCCCCCCCCCCC(=O)N(CC)CC,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B6340>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX24656,N#CCCOCCOCCC#N,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B62D0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24873,C=CC(=O)OCCCCCCCCCC,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B6260>
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24650,Cc1ccc(N(CCO)CCO)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B61F0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24875,CN(C)CCN(C)CCO,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B6180>
0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,,TOX24876,C(COCC1CO1)OCC1CO1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B6110>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24877,CCC(=O)Nc1cccc(N)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B60A0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,TOX6139,S=C(Nc1ccccc1)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B6030>
0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,TOX28711,O=C(N[C@H]1N=C(c2ccccc2F)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5FC0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28710,CCOC(=O)Cc1cccc(-c2cc(CCCCCCc3ccc(O[C@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]4OC(C)=O)c(-c4cccc(CC(=O)OCC)c4)c3)ccc2O[C@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]2OC(C)=O)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5F50>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX28713,CCc1cc(S(=O)(=O)[O-])c2cc(C(C)C)cccc1-2,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5EE0>
0.0,0.0,1.0,0.0,,0.0,0.0,,1.0,0.0,1.0,,TOX28712,O=C(N[C@@H]1N=C(c2ccccc2F)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5E70>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28715,CCC(C(=O)NC(=O)NC(C)=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5E00>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28714,O=C(O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5D90>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,TOX28717,Nc1ccn(C2CO[C@H](CO)O2)c(=O)n1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5D20>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28716,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5CB0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28719,CCOC(=O)OCC/C(SC(=O)OCC)=C(\C)N(C=O)Cc1cnc(C)nc1N,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5C40>
0.0,,0.0,,,,,1.0,1.0,1.0,1.0,1.0,TOX27831,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5BD0>
0.0,0.0,1.0,,0.0,0.0,,,0.0,,,0.0,TOX27830,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5B60>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27832,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5AF0>
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6228,CCOP(=O)(OCC)OCC,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5A80>
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX2027,Nc1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5A10>
0.0,,0.0,,,0.0,0.0,0.0,,1.0,1.0,1.0,TOX6137,Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B59A0>
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2020,CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5930>
0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX6220,CCOc1cc(OCC)c(C(C)=O)cc1OCC,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B58C0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6223,CC(=O)OCCOCCOCCOC(C)=O,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5850>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9904,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B57E0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6132,Cn1cnc2c1c(=O)[nH]c(=O)n2C,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5770>
1.0,,1.0,,0.0,,,,0.0,,,1.0,TOX5035,CCN(CC)c1ccc2c(C)cc(=O)oc2c1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5700>
0.0,0.0,1.0,0.0,1.0,,0.0,,0.0,0.0,,0.0,TOX5037,CCN(CC)c1cccc(O)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5690>
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX1135,Oc1ccc2ccccc2c1/N=N/c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5620>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1134,NC(=S)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B55B0>
0.0,,1.0,1.0,1.0,,,,0.0,,1.0,1.0,TOX4457,Nc1c2ccccc2nc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5540>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3701,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B54D0>
0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,TOX17515,CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5460>
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX15,CC(=O)NNc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B53F0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX14,CC(=O)C1C(=O)C=C(C)OC1=O,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5380>
0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,TOX5895,Nc1ccc(Nc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5310>
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,TOX2382,C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B52A0>
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX728,NNCCO,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5230>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX18762,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B51C0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX721,CCOc1ccc(NC(=O)CC(C)O)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5150>
0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX12459,CCOP(=S)(OCC)SCSCC,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B50E0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX5100,C=CC(=O)OCCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5070>
0.0,,1.0,,1.0,,,,1.0,,1.0,1.0,TOX4458,Nc1ccc2cc3ccccc3cc2c1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B5000>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX25293,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4F90>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX25292,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4F20>
0.0,,0.0,0.0,,0.0,,,0.0,,0.0,,TOX25291,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4EB0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX4283,CCOCC(C)O,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4E40>
,,,,,,,0.0,,0.0,,,TOX25297,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4DD0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5102,CN(C)CCCN,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4D60>
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7175,O=C1CCCc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4CF0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7174,OC1CCCc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4C80>
0.0,0.0,1.0,,1.0,0.0,,1.0,0.0,0.0,,0.0,TOX4934,c1ccc(N=NNc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4C10>
0.0,,1.0,,0.0,0.0,,1.0,1.0,0.0,,,TOX12600,O=C(O)C1(C(=O)Nc2ccc(Cl)cc2Cl)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4BA0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX7178,COC(C)OC,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4B30>
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX589,CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4AC0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX859,CC(O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4A50>
0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,TOX3883,Clc1cccc(-c2cc(Cl)cc(Cl)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B49E0>
0.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TOX3881,Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4970>
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX580,CCOc1ccc(NC(N)=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4900>
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX581,CCOc1ccccc1C(N)=O,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4890>
0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,TOX582,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4820>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX583,C=CC(=O)OCC,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B47B0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX856,CN1CCCC1=O,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4740>
0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,TOX857,CNc1ncnc2[nH]cnc12,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B46D0>
0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX3889,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4660>
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX855,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B45F0>
0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,TOX4855,COc1cc(N)ccc1C,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4580>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1828,CC(=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4510>
0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,1.0,TOX1824,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B44A0>
0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,TOX1823,Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4430>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX1822,CC(C)N(CCO)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B43C0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1821,CCC(C)=NO,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4350>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1820,CCC(=O)CC,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B42E0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3089,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4270>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,TOX3088,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4200>
0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,TOX3085,CCCCc1ccc(C(=O)O)nc1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4190>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28528,C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4120>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX8974,CCCC(C)CC,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B40B0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX12406,CCOP(=O)([O-])C(N)=O,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7B4040>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX7506,O=C(Cl)c1cc(Cl)cc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7ABF40>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7507,COC(=O)c1cccc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7ABED0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7504,C=C(C)C(=O)OCCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7ABE60>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7502,Cc1cc(=O)nc(C(C)C)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7ABDF0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7503,CC1(C)CC(N)CC(C)(CN)C1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7ABD80>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7500,CCCOCCO,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7ABD10>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7509,COC(=O)CCS,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7ABCA0>
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX14855,CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7ABC30>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,TOX25671,CC(C)NCC(O)COc1ccccc1-n1cccc1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7ABBC0>
0.0,0.0,1.0,,0.0,0.0,,1.0,0.0,0.0,,1.0,TOX26019,OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7ABB50>
,,,,,,,0.0,,0.0,,,TOX25670,CC1(C)CO[C@@H](CC(=O)O)CN1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7ABAE0>
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26015,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7ABA70>
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26016,N=C(N)NN.N=C(N)NN,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7ABA00>
0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,TOX26017,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7AB990>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25673,CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7AB920>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX21299,CCCCCCC1(C)CCC(=O)O1,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7AB8B0>
0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,TOX26013,OC[C@H]1OC(S[Au])[C@H](O)[C@@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7AB840>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX27639,CCCCCCC#CC(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7AB7D0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27637,CCCCCC/C=C/C(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7AB760>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27636,CCCCCCCC(=O)OCCCCCC,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7AB6F0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27633,CCCCCCCC/C=C\CCCCCCCC(=O)OCC,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7AB680>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX27631,C/C=C/C=C/CO,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7AB610>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25674,CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,<rdkit.Chem.rdchem.Mol object at 0x00000234DA7AB5A0>
